Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
H7C0S8	316.13148465200254	316.09384529127277	316.1461281040194	316.0449981191555	316.17762888634473	311.773544962915	311.876080442777	311.7304859178897	311.7157754467437	311.73091218244593
Q6ZMQ8;H7C175;Q6ZMQ8-3	312.2875526404703	312.28110445792936	312.3028018614987	312.29901885713684	312.28579970403075	314.4146608568478	314.3796203082009	314.4397657337207	314.41371496863644	314.4554204439971
O15155;H7C1N3;O15155-2	324.3878439989251	324.35798908414756	324.3665215447816	324.29938643774165	324.373120913893	320.8110175692945	320.8753772670163	320.7675824359777	320.81851865758097	320.7250289577095
H7C1Q1	318.40201176391474	318.42027307129746	318.40212933259437	318.43068566662015	318.4188642388462	317.8615238384887	317.87161210591034	317.8570507178178	317.84981065471396	317.8672057474292
H7C1U7	312.540751475829	312.50431409473987	312.52443539107736	312.45279077980416	312.515464059443	310.36097704193327	310.3995256146374	310.33267437415674	310.37691117475725	310.29261236207094
Q9BUR5;H7C1U8;Q9BUR5-2	335.65017708304083	335.48635206796916	335.67251538536067	335.3501561610365	335.6256922394983	331.93822427907713	332.0407277223965	331.8965900243777	331.91498220483015	331.839037054452
O95858;H7C285	312.708425490534	312.7914605363645	312.67480954262373	312.8092719599629	312.7460327320249	308.76652190627766	308.8232555497024	308.7226645651215	308.75432414294954	308.7248540134668
H7C2F2	329.3364443747744	329.12599346705036	329.35408682413856	328.96623437032224	329.25308112519787	327.85069621623444	327.90713122117603	327.8280556116808	327.8734974942851	327.73854227426995
H7C417	327.0495421106374	327.0024395985568	327.02927198823147	326.89553640508126	327.082853353068	318.0344461630522	318.2144673491525	317.93472953573973	317.9888493668822	317.8862248967235
Q9H2C2;H7C484;A0A0A0MRI7;H7C0E7	314.14143663331475	314.1386649561201	314.16489534422516	314.17174035957356	314.14293466547537	317.4251827689315	317.37053113566327	317.46432029355105	317.4215526325705	317.4922380958127
H7C560	318.0509044230156	318.0561389972708	318.0487340725976	318.0311822039617	318.09452148455404	313.84309665783843	313.9295072829978	313.7998588953153	313.8009921198051	313.801343651309
H7C561	316.1815022702572	316.23624606979627	316.17171597799575	316.30947223922016	316.1398763173487	321.8385215159494	321.71045973988447	321.8970002486627	321.89634009789813	321.9116290439779
O95178;H7C5B8;C9IZW8;C9JXM4	336.68186315526214	336.64793821121856	336.70019704810943	336.6370576515003	336.68378211145	337.33997938790685	337.33945394714414	337.3492898666492	337.3273773113776	337.3547311355631
H7C5D9	335.7490699455587	335.78624394551355	335.71827318600515	335.7723212968894	335.76104531695336	332.0417896388466	332.0985282284601	331.99845405928284	332.0421015544224	331.97960094193354
Q5BVD1;Q5BVD1-3;H7C5J7;Q5BVD1-2	311.7425783150215	311.7570719938369	311.71535273893306	311.747324464763	311.7158301073766	310.9796576834704	310.97849246797324	310.9660153034705	311.0121373821798	310.9385837268261
Q9UF56;H7C835;Q9UF56-3;Q9UF56-2	323.0589658522235	323.00385924533106	323.0728285450507	322.9542824925007	323.0726661673163	320.6797053307007	320.7416040699052	320.65569865050423	320.6495386497061	320.64501849860534
H8Y6P7	330.7609407184661	330.7052761025752	330.8009299178513	330.71289547301996	330.74859017885586	334.84066860091156	334.7828824881583	334.88902357864447	334.8349580366333	334.9097942489919
H9KV32	314.8405373363599	314.901143710264	314.8205358401181	314.9298358892453	314.85449436762036	313.9494041614373	313.9519304765379	313.93879711846233	313.95376400508246	313.94559687013304
Q9NZV5;Q9NZV5-2;H9KV50	318.63072753765806	318.5583224480692	318.6567547555884	318.5026399070536	318.65337260090246	316.2545084165984	316.3247647348351	316.2325395083149	316.2097707109028	316.22842329078105
H9KV75	316.32922861419416	316.44615602184183	316.2796693317216	316.48461986609175	316.3553665322681	313.0078583628718	313.03977308872703	312.9683398311657	313.01768839593063	312.9677301747381
Q6ZTU2;H9KV84;Q6ZTU2-2;Q6ZTU2-6;F2Z2G7;Q6ZTU2-4;Q6ZTU2-5;F5GWI7;F8WA08	312.3573648706883	312.3809068250794	312.3497714369676	312.4215574899859	312.31641878421283	316.48023118359345	316.38778448160906	316.52182322612055	316.5283858993464	316.52309846689406
O15417;H9KVB4;O15417-2	318.01161352577253	318.05521137345073	317.9426661524514	318.0723582155175	317.8899949816488	321.6400178359126	321.52020390216853	321.6626775415856	321.7782283331795	321.5949261044617
I3L0A0;Q13404-1;Q13404-7;Q13404-2;G3V2F7;A0A0A0MSL3;Q13404-6	351.9864853518912	351.95164968839333	352.00207869974645	351.94094037025934	351.9795913799861	353.01712061078223	353.0072419648322	353.02951687886497	353.0132494256256	353.0307636298402
Q3SY17;I3L0B8	313.1551631853951	313.1637250720152	313.1888855325565	313.23269585547973	313.1460520168032	319.68032237587477	319.5631003432553	319.75572754751516	319.6899551962632	319.8019546961338
I3L0E3;Q9Y2R5;E9PE17	337.2658786829943	337.0146726818111	337.3354442877128	336.8688179484555	337.21720960148696	338.04014222452645	338.08288001949234	338.051012608973	338.01363259378803	338.0064841535367
I3L0K7	314.215873171371	314.2412157909368	314.1916123274454	314.23248161546235	314.21462317510503	312.0909515386273	312.11927726051346	312.06472247471584	312.100786016172	312.0474690746535
I3L0L0	314.1586663640625	314.16587793362976	314.1498713124167	314.1866227707427	314.11670004639893	317.25113796478496	317.18070197318025	317.2809931142383	317.2957483484327	317.2722982137761
Q9H6Y7;I3L0L6	319.2807242879092	319.39231540354933	319.2735650340559	319.4673833278745	319.34574884344767	318.409582326669	318.415676981753	318.4051712910516	318.37649845741936	318.45608979596255
P46459;I3L0N3	352.87235792917346	352.89726359738535	352.86980801330606	352.9110790912356	352.88913855668375	352.3150516856811	352.32344340611087	352.3101261332482	352.30544919121905	352.32037898559247
P52429;I3L112	325.0355779836006	324.84717009741513	325.05317480217116	324.6517481783182	325.04860456804175	315.58323024189576	315.8048103107779	315.48040016164066	315.51568594478107	315.4055114977072
P04278;I3L145;P04278-5;I3L1J1;B4DYU0;A0A0C4DGN2;P04278-4;P04278-2;P04278-3;I3L2X4	324.2952677130314	324.144999536842	324.36443705410164	324.0927654331434	324.2799005179872	327.6556828467387	327.6369128111631	327.6985302225578	327.62447199787135	327.70677944005644
O15296;I3L1D5;O15296-3;O15296-4;O15296-2	318.45007284336833	318.4095741836536	318.5146370012187	318.4318385437511	318.5037569881276	320.8388245876361	320.82989294563015	320.87675628018246	320.76983088894326	320.938310716605
O95476;I3L1D9;I3L3K5;I3L2R5;I3L4B2	325.755154517084	325.75251664495835	325.7830764286066	325.76202251579963	325.8055113347452	325.04842181830213	325.0799177954507	325.047879096316	324.99560630259896	325.08311120996393
I3L1I6	316.03950667599446	316.02133601970354	316.00939591948304	315.9520835431817	316.04074273756277	310.2654540016468	310.3697730923515	310.198070032928	310.26077972360923	310.15112129028654
P12829;I3L1K6;I3L3U1;I3L532	314.5198140051282	314.5363690958848	314.58380046985775	314.65575034110856	314.5213108641758	325.11923783219527	324.9340830165637	325.2441249510863	325.11877658605243	325.33264087846084
Q8TE02;I3L1Q3;Q8TE02-4;I3L2T0;I3L3N8;I3L437;Q8TE02-2;I3L2A9;Q8TE02-3	330.01583024816375	329.8767605255324	330.05129304040133	329.7981941869757	329.97775989281314	331.0441046072326	331.05341092813285	331.0555047005069	331.0407547240764	331.0266644916297
I3L2B0	315.5258359158238	315.4948387382569	315.55360972856965	315.4616116576498	315.59224903473023	311.61823394879565	311.7186415684294	311.5833588641408	311.54128455583384	311.6043077848344
I3L2J0;Q96RK0;A0A0A0MQR4	337.11684096803907	337.1076170795926	337.12119955753843	337.10357159994777	337.11751267370556	337.18564079882464	337.1874325105045	337.1868936307675	337.1820999373083	337.18759607663463
O14641;I3L2N2;I3L2W9;I3L0M7	324.6149842185323	324.5875950208866	324.62793753225054	324.59950954384067	324.5790464953147	328.45495362237256	328.3841893043151	328.4958296931785	328.4824559323743	328.4966319694922
I3L397	312.22510179551415	312.22089328530365	312.20755155912235	312.20730756006867	312.1948987387401	312.19128353450344	312.1819070201833	312.18641147023226	312.2213634695221	312.1612859478063
I3L3D5	317.6513818802059	317.74162475407513	317.6410418682465	317.81347311148176	317.6748479775259	319.04064445069025	318.9990611779447	319.05736086856734	319.0433339619096	319.09185931429425
I3L3P1	317.140170954555	317.174366992606	317.174457033462	317.2383334138816	317.1868472849754	319.8893815405438	319.84970459170944	319.92777165977594	319.850346440591	319.9898506881503
Q5TC12;I3L448;A8MRA7;Q5TC12-2;H0YEW4;H0YD21	329.7368381268869	329.63763476477857	329.77204704181446	329.53555243075255	329.8076461311885	322.6009462323388	322.77814715289685	322.5310839068356	322.49980561362946	322.5262410251329
I3L468	314.56723254344314	314.5389178784471	314.55834559406554	314.5285066206452	314.5101160432394	317.0426196014025	316.98755997174663	317.0641591426161	317.0923347353914	317.0364822887391
O75674;I3NI44;J3KQU4;I3L4I4;O75674-2;O75674-3;I3L3T4;I3L367;I3L1G1;I3L4G0	320.95718100294357	320.9519482877779	321.0280428062857	321.04165391889524	320.983583619512	328.96205826240947	328.83681490741515	329.06089388942263	328.93005751398505	329.1475951431842
I3L4N8	315.377296245994	315.46590722189063	315.33076731344016	315.4768592391786	315.4034129064468	310.88388076093696	310.9441231191009	310.831542104062	310.88552077087644	310.8200911704073
I3L505	313.93029788131145	313.904192855206	313.954730378265	313.9192087605769	313.92063272739205	317.08307555220483	317.0333933596139	317.1198076774871	317.08395439421946	317.13650837493566
I6L899	321.9253944078538	321.8709402597637	321.78045161857005	321.69401154276176	321.7429680537367	314.0870658562706	314.16922556736824	313.9684807223719	314.2627342433151	313.7530940871966
Q99708;I6L8A6;Q99708-2;Q99708-3;F6Q6H0;J3QLW6	314.5231872599643	314.6523227161215	314.51144475183355	314.76752724550477	314.5447876900548	318.12582359709126	318.0343327802259	318.1669911279072	318.14150332555715	318.21976188211465
J3KMZ7;Q9H0H0	340.1198347323376	340.03854162549374	340.1367217964693	339.97453455684774	340.11660300758297	338.3108752785973	338.36448170661583	338.29197131000336	338.29007212113584	338.27096414562124
P01130;J3KMZ9;P01130-3;P01130-6;P01130-4;P01130-5;P01130-2	316.09322760650554	316.00082353933175	316.0060625528509	315.8596741761745	315.93059459117086	313.0000041916285	313.0197209455594	312.941913760516	313.1417571860107	312.77976315730416
J3KN10;P42356	343.5977369702743	343.585685852494	343.6122078291359	343.590015151499	343.60543079188244	344.37677812526533	344.36988758695225	344.387603303152	344.3648184184956	344.3997151120118
Q7Z5Q1;J3KN18;Q7Z5Q1-7;Q7Z5Q1-5;Q7Z5Q1-4;Q7Z5Q1-6;Q7Z5Q1-3;Q7Z5Q1-8;Q7Z5Q1-9;H0Y9D9;Q8NE35;Q8NE35-2	313.7721882415156	313.86437754847935	313.7133127255952	313.87871803190785	313.768362344103	310.46609962074666	310.4939350538556	310.4230757221626	310.4994711965896	310.39702898096436
Q9UKL0;J3KN32	334.39309403525505	334.48407653936243	334.3601097182007	334.5304471163887	334.4013759747926	333.8168059233434	333.8029114439778	333.8079410168412	333.83621888949506	333.8140211770543
Q9NX02;J3KN39;Q9NX02-5;Q9NX02-2;Q9NX02-4;Q9NX02-3	324.21928619850456	324.4902783611106	324.13787408846093	324.69465585882983	324.18115730459715	331.0929795522221	330.88176835419824	331.15847440696257	331.21277549040275	331.19545833552064
J3KN59;Q12982-2;Q12982	335.02669180992103	335.12232651841083	334.9601782310716	335.1296968435927	335.0209569912212	330.934636158825	330.974158614413	330.8819055939195	330.97133588800085	330.84803373910825
J3KN67	316.4697933879216	316.57593390453354	316.4283786795485	316.62814426098146	316.4750659013096	315.76912773000424	315.75177572043725	315.7577783896036	315.7963419125856	315.76105571625135
J3KNA0;Q15070;S4R3Q9;E7EVY0;Q15070-2	340.33086691041393	340.29598754279556	340.3159138109815	340.25739147487224	340.29132010294785	339.81571226808313	339.82011798364294	339.80484086987116	339.8463019684368	339.7667981409613
P49913;J3KNB4	300.3020393050491	300.97942958350404	300.16031024758354	301.4436892656036	300.4360299517168	304.96367324788974	304.7342973912853	305.0145465367987	305.0297764556019	305.19198743893867
J3KNE0;A6NKT7	333.50402885023226	333.48389008715975	333.5293658102602	333.49836748568214	333.50829904606485	335.8051139205688	335.77336937196446	335.83369739452064	335.7936681095101	335.85508582632696
J3KNF4;O14618	347.9834742740133	347.92532041069956	348.01244756960597	347.91238508879405	347.9715228982062	350.1963465896068	350.1712914263353	350.22279138598486	350.1901595406999	350.2285320172219
J3KNF8	345.418408519906	345.3738585001465	345.42919441307106	345.3408873729166	345.41714784836313	344.61238448537483	344.63878922751076	344.6042930054901	344.6003848765963	344.5947108883687
Q8TF40;J3KNG8;Q8TF40-3;A0A087WX11;Q8TF40-2	320.49104502745234	320.479349246445	320.5606629779663	320.5263492520872	320.57036521403074	322.86233167733155	322.8547156193962	322.9029316037648	322.7755315623458	322.9865510794004
Q3KR37;J3KNL5;Q3KR37-4;Q3KR37-2;E9PRD6;Q3KR37-3	316.50245251100387	316.5716302700315	316.4622720589505	316.5763754248307	316.5191819816113	312.7554183600903	312.8051714610868	312.7111722796712	312.7605870173981	312.69729194885093
J3KNL6;F1T0I1;O15027;O15027-3;O15027-5;O15027-2;O15027-4;X6RGP5	346.7790919470051	346.7901617948626	346.7701589993759	346.7903265664403	346.77641726432284	346.30937438963906	346.31313668190296	346.3030093592995	346.3157083865368	346.2974788140105
P15735;J3KNN3;P15735-2;H3BP07;H3BTW6	336.9410779346092	337.07327782170404	336.9047206979094	337.1473504315547	336.9715850892327	336.1033102353491	336.0899741479298	336.09325399562294	336.11234131014436	336.117170226774
Q7Z569;J3KNN7;Q7Z569-2	335.60781882122734	335.57672242013183	335.62311010031857	335.55605371820855	335.622738496808	334.71870341334176	334.74855975225137	334.7116169027939	334.6940485193646	334.71516373801063
J3KNP4;Q9NPR2-2;Q9NPR2;H0YMZ3	314.47622115511433	314.55983564973695	314.4734331818207	314.63900342687486	314.4950604976891	317.0803578673055	317.01828548214934	317.11096491630633	317.0853709087782	317.15131352872464
Q9UPW5;J3KNS1;Q9UPW5-2;Q9UPW5-3	335.17389683712554	335.2049479279073	335.1238978235343	335.17025647967273	335.1594431434753	330.7078906264152	330.76958256923336	330.6517640970208	330.73405112536113	330.60486251564146
J3KNV1;O60281;O60281-2	331.4902212376121	331.40737309369126	331.50910887435225	331.36597083401693	331.4533415569696	333.12082837657226	333.1037417040949	333.13747575624205	333.1331925544116	333.1170132009699
J3KNW4;Q14192	317.9031121106659	317.9025341432936	317.8766328939778	317.8554032107903	317.9102501430148	313.1363794498143	313.2205188579678	313.081161299159	313.1305761628406	313.0480364124875
Q2TAK8;J3KNX4;Q2TAK8-2;A0A0D9SGJ8;Q2TAK8-3	317.3728251776614	317.42822597539765	317.3533211681423	317.501873162354	317.3072839952567	323.8728353954564	323.72133535136703	323.9375894567181	323.95536509322113	323.93960298830933
J3KNZ9;Q9HAH7;Q9HAH7-1	324.03688512495324	324.08696017083275	323.9907970290786	324.10771932526677	323.97875227181976	325.45366984752786	325.39320726404884	325.4596802936148	325.5287836380205	325.4259950139328
Q01130;J3KP15;J3QL05;Q01130-2	352.4806235662597	352.4532174037599	352.4894475386528	352.44400225255924	352.4677929401009	353.4744024847251	353.46076448367813	353.4851825441975	353.4789774348038	353.4816091107902
P04629;P04629-2;J3KP20;P04629-4;P04629-3	336.18150691501666	336.0738930972103	336.2952915244192	336.0744555780998	336.2718321725398	338.70604532708944	338.72814220267037	338.7536451692827	338.57846139745163	338.8432608319197
J3KP75	336.1317491707321	336.11673077731	336.07796056022346	336.0237048628588	336.11686801980335	328.46299398958007	328.59273681927647	328.37063494090785	328.47672228882806	328.2951912853068
Q5T9S5;J3KP97;E9PFB9;Q5T9S5-2	322.8896391961747	322.8024643730035	322.8462668143433	322.65607079524887	322.85492377840615	314.54126297727663	314.69650129928044	314.44046966283696	314.55379151741056	314.34008847366056
P54108;J3KPA1;P54108-2;P54108-3;I3L0A1	313.65538192869496	313.8882536918703	313.58381354819556	314.0248616410024	313.68047613429644	313.77310396372013	313.71181132370305	313.76983366302096	313.81815135421044	313.80158503118196
J3KPC8;Q9Y2K2;Q9Y2K2-3;H7C3X8	320.3958645453989	320.37731297693983	320.40239566850977	320.3578814441248	320.4095143202491	319.0141725986714	319.0482674154232	319.0006122092481	318.9948525865731	318.99965416576396
J3KPD3;Q9Y580;F5GXV8;F5GY08;I3L521	336.91434102727476	336.74989765989716	336.98302095409963	336.6736827260428	336.91011317761803	338.31299870396117	338.33600058109903	338.33488620596677	338.26662779251336	338.33558377802086
P08631;J3KPD6;H0Y3C5;P08631-4;P08631-2;P08631-3	343.4729058382738	343.70788289231007	343.4075902547685	343.8574704997181	343.496945259396	344.76966674775747	344.68724792277186	344.78009171200307	344.8160111970236	344.82070363322043
Q9Y6G3;S4R360;J3KPP0;S4R2Z7	325.73706884439105	325.4981434253051	325.8466412158035	325.40622636609993	325.7256775321445	329.76845962089124	329.76582642865884	329.82308347578686	329.70578623314645	329.83613814027007
J3KPP4;O95232;D6RDI2	347.70186902821985	347.714832410543	347.70731159019925	347.7293619474432	347.715984870733	347.9315341053327	347.9290291478828	347.9359368768832	347.92075516940224	347.94991247869393
Q9NXW2;J3KPS0;Q9NXW2-2;V9GYN7	329.38032090471484	329.4433448340798	329.38014771699915	329.53215371544474	329.3531450126334	335.6019598830227	335.46718171954745	335.6690220705765	335.6470965833797	335.7004277193313
Q9H4I3;J3KPT4;Q9H4I3-2	337.2425445279301	337.0770992300954	337.2717598646395	336.95241465252496	337.2141561218859	334.86256770623896	334.94137725074665	334.8361358351223	334.8423845781103	334.78620138144476
Q9BUK0;J3KPV1;Q9BUK0-2;Q9BUK0-4;E5RJ08;E5RHM5;E5RFN2;E5RII1	328.9406045100276	328.8094571384981	328.98281193603464	328.75608123323207	328.89388027017554	332.28753955361407	332.251747566312	332.3247264141817	332.2947259312153	332.30810559699904
Q99623;J3KPX7;F5GY37;Q99623-2;F5GWA7;F5H3X6	356.2053092855199	356.1557796790907	356.21924255683376	356.1222856310637	356.2037735766491	355.6189984480802	355.6430193534603	355.6136432493692	355.6056809246308	355.60541063912757
Q9NTK5;J3KQ32;Q9NTK5-3	350.1023230324012	350.09990411189864	350.09954281998705	350.08999928844185	350.10666412575114	349.12137483035224	349.14043168545356	349.11053538156176	349.1164964337259	349.1059622255543
J3KQ34;Q9H9Q2-2;J3QT73	340.37373665837197	340.29420743712524	340.4184315137281	340.2669790354877	340.3852796438046	341.5039826356591	341.51239995968047	341.52201235593907	341.4672816583765	341.5371513161865
O95759;J3KQ40;O95759-2	316.1372837886448	316.2436505338813	316.1435873706033	316.339788293845	316.19327376073437	317.88842695190584	317.8479740496206	317.913812718621	317.8621447104808	317.978537928241
Q53HI1;J3KQ47	322.60725358298174	322.4998580169013	322.580079831229	322.37879281915525	322.5364646349871	319.0227093656441	319.08926007013457	318.973427586038	319.0647255306146	318.8815996308056
Q9Y3E5;J3KQ48	336.6291107645469	336.62013088571814	336.6487436516797	336.64168327621195	336.62802427714	339.21636080017953	339.1744624969837	339.2470981104299	339.21377754693094	339.2669428722761
P10144;J3KQ52;J3KPK2;Q6XGZ2	316.91714349041814	317.0053338167139	316.680967604529	316.86883370837865	316.69952089174774	306.74739849656163	306.8142797748691	306.59066033630154	307.0040523340746	306.33380166239294
Q9C086;J3KQ70;B8ZZ93;B8ZZH7;F8WCL7	322.24552799598916	322.1281347426707	322.24003074361025	322.03573630480355	322.16566128094104	322.2674862505192	322.2720877403311	322.25980033483654	322.314522486802	322.18957045691064
P20036;J3KQ99;H0Y6F8	331.03563900235895	331.0086701679288	331.0790431192238	331.0907086390034	330.96578708223996	342.8058153071529	342.58706386789004	342.9351995500757	342.86568500695205	342.9730897505466
P78364;J3KQH6	318.12511764365456	318.0694993587407	318.13288165429265	318.00024974386577	318.1537654485924	313.3515937821996	313.4600304677872	313.3016001873852	313.30664982196265	313.2835501904374
Q8NBJ7;J3KQJ1;A8MXB9;C9J660;C9JL30;H7C3B2;F8WA42;Q8NBJ7-3;Q8NBJ7-2;E9PBT8;J3QT17;Q8NBJ7-5	342.7710254096789	342.76292601745786	342.77963690109306	342.7545752415606	342.7912590220348	341.6811789084633	341.7096562263542	341.67169419106204	341.65810830826786	341.6789580095569
J3KQL8	339.03025648874177	339.00329109956476	339.0219094008809	338.9865903121229	338.986919751862	340.34610168337724	340.3155339350457	340.35599924889027	340.38235836633993	340.3301648099474
Q8WUD4;J3KR35;C9JUN5;S4R331	338.7907995628484	338.66796827345604	338.8251726355034	338.6021715187418	338.7591423819035	339.9770812231023	339.98128604411073	339.9907378379725	339.9719756462059	339.96914301731675
Q96FW1;J3KR44;F5GYN4;F5H6Q1;F5GYJ8	350.190465121472	350.16741780322747	350.19514027855604	350.1553680912797	350.1795934665553	350.6141595089339	350.60968979862395	350.6183432428375	350.6182457569907	350.611906567956
J3KR51;J3KR62	315.3737094332707	315.4260277678912	315.35219712293133	315.4420466658671	315.3889612610922	313.64819316106895	313.6678754329112	313.6282265194122	313.64898907663513	313.62890295425257
P35236;J3KR55;P35236-2;P35236-3	343.9116794791396	343.82892384613257	343.91825534588224	343.75493802874837	343.8957001373138	341.6624990005523	341.71932251601953	341.63649346367396	341.65464667140657	341.60141704754824
P49848;P49848-3;J3KR72;P49848-2	341.6481788944203	341.54929518522636	341.6803095605515	341.49866010102016	341.63020458663067	342.5655477965135	342.5723583104623	342.5772475705903	342.55365484979563	342.5656888668301
Q9BTW9;J3KR97;Q9BTW9-4;Q9BTW9-5	342.27916330830925	342.28373241417785	342.2648539965342	342.2648572104662	342.28140062644377	340.14072546974575	340.17669223019095	340.1156295214194	340.14059872520755	340.10019472255027
Q99759;Q99759-2;J3KRN4;J3QRB6	326.90952657464953	326.89260938313873	326.9034820435117	326.8276387098717	326.96675969734565	319.52377579340776	319.67597439076144	319.4458761264926	319.4619583170772	319.43154679011803
J3KS15;Q14197	336.94646218034643	336.8713517456065	337.0049649010761	336.8570630040311	336.98020306563484	338.3172760223725	338.3285140051231	338.3413873387244	338.2587919431519	338.3768127123588
J3KS23;J3KRT0	319.23488401991517	319.1650298164592	319.2666556959831	319.1102593336639	319.27514815246724	316.196737250459	316.2840647082689	316.1695512694888	316.1347365605703	316.1745295361917
Q8TDQ1;J3KS52;Q8TDQ1-6;Q8TDQ1-3;Q8TDQ1-4;Q8TDQ1-2;Q8TDQ1-5	316.56934744243614	316.97614451897095	316.4420609404592	317.2138317917832	316.6089921521484	316.83006304735477	316.72049975303224	316.82435904325763	316.91308568824763	316.8768515299706
Q9UD71;J3KSJ8;Q9UD71-2	313.02553021261446	313.04877058102966	313.04694429633844	313.0959254374047	313.0466647168336	315.61962885997764	315.5763592880042	315.6526738552333	315.60381915213424	315.6921446841074
J3KSM4	314.636814947269	314.760879703568	314.5754291491261	314.8078817527483	314.63259450115106	312.8279554870762	312.82071314267307	312.80140101812754	312.87091434291375	312.7886690633709
P32248;J3KSS9;J3KTN5	324.8000674301254	324.6851994854508	324.803204686671	324.5650862846832	324.790457179922	319.55782139565974	319.677526602867	319.49859260040853	319.53466695981496	319.442853686997
Q6DKI2;Q3B8N2;J3KSY2;Q3B8N2-2	313.73305319687927	313.72968709002913	313.6711796872857	313.6641199993304	313.6753832740376	309.60096886021404	309.6510846938109	309.54342628443436	309.6613517646584	309.462440122321
Q68DK7;J3KSZ8;J3QQY0;Q68DK7-2	330.3652945645247	330.33774127197495	330.37492059838684	330.3327358086824	330.34753578843726	331.94535162281784	331.919928302803	331.9623107778956	331.95477809533054	331.95949451915203
Q96IG2;J3KTA1;Q96IG2-2	331.4443175413775	331.4877635157233	331.42629228834664	331.50095929875147	331.45674686853096	330.0093984327405	330.0256899466981	329.9927577565818	330.01030514914896	329.9931102178989
P84098;J3QR09;J3KTE4;J3QL15	349.95307161435437	349.74119385048726	350.0243433057982	349.6496303518661	349.89379482889984	354.2788040756225	354.2454374401765	354.32858408894543	354.273992083646	354.3061363499844
Q07955;J3KTL2;Q07955-2	355.15214117895425	355.1267666791504	355.1539517872155	355.1110577277342	355.1356561646758	355.5409525157797	355.5356830687925	355.54394922052927	355.55016794509265	355.5325409922931
J3KTN0	312.8577884394226	312.9305741350451	312.81679136306195	312.94714468704797	312.8602384667429	310.5625122807953	310.5811429398342	310.53310395913104	310.583063185808	310.5195788313664
O43502;J3QKK3;H7C1R0	315.77065923834823	315.88320054165484	315.7797316554314	315.97318124229025	315.8545639636607	315.62801770858823	315.62840057233666	315.63507310309353	315.57535262484635	315.707400193288
Q96FV2;J3QL71;Q96FV2-2;J3QRJ1;J3QQM9	336.4997353726681	336.33784733144694	336.550761101001	336.26142875959323	336.456063703106	339.12510697592217	339.1118101752565	339.15535679018916	339.12000337308604	339.13397642820644
Q8N1S5;J3QLB2;Q8N1S5-2;J3QLA9;J3KRX2;J3QS49	331.75451622593175	331.8606149218722	331.70612624829164	331.8966521275433	331.76783065825026	329.2142703027712	329.2312954323722	329.1824143476285	329.23381173966686	329.17723354143476
J3QLR6	311.99012278933003	311.9853939414205	312.03331901450764	312.01520577276	312.0428876950481	313.2676741367964	313.2668250256489	313.29102661015014	313.2109778161277	313.3443375475605
Q9Y2R9;J3QLS3;J3QQS1;J3KSI8	338.9717578758527	338.8559874714987	339.0048272984859	338.7948662855598	338.94219386952807	340.16646619068325	340.16922343004666	340.180285112588	340.1613416558985	340.160780615765
J3QQJ0;Q9UHR5;Q9UHR5-2;X6R3T8;J3QLH3	338.28969278080694	338.11157829273316	338.3302301326871	338.0098008498198	338.2304867631832	339.86093785299335	339.8646472515923	339.87694343516563	339.86739725270445	339.83355177645865
P02686;J3QQK6;P02686-2;J3KS94	336.9916221122883	336.87349474370666	337.0061471586085	336.80018793864804	336.9304874810012	338.2385673364501	338.2294277861365	338.2482540919456	338.2654758182285	338.2032920063024
Q9BT23;J3QQM5;J3KRR0;J3QL69	347.9778241302691	347.8531961302757	348.0284582994181	347.8098168964962	347.94823954878945	351.348456295754	351.31669175626155	351.38831032983876	351.33983323363475	351.3861672602949
Q15022;J3QQW9	337.0583011161611	336.9718267778679	337.0908057634398	336.9267454475513	337.05493310298584	337.351171904241	337.37039502306476	337.35727542552667	337.3281411629489	337.35309268858407
P22794;J3QR06;P22794-2;J3QQH9;J3KRJ5;J3QS37	318.1516810520312	318.14875814234654	318.17581316909434	318.14425309434694	318.2142194671993	315.68186830701893	315.7480420270762	315.662365984112	315.6169798417804	315.69313433760374
J3QR07;Q96MU7;Q96MU7-2	339.1582045014746	338.99959097804356	339.20792853575534	338.9256696277528	339.1132286881333	341.89880995446003	341.8820994891264	341.9301022397062	341.8960173892599	341.9087428233288
J3QR46	313.91861851961676	313.9851875587643	313.89478553549776	314.02198523784364	313.92088121299946	313.90669305758956	313.8881295668222	313.9044674069219	313.92468515045596	313.90916164204555
P42771;J3QRG6;P42771-4;K7ES20;K7ENC6;P42771-2	313.13422988797635	313.18450782181674	313.1349143191126	313.2205980734766	313.1697615473903	312.7424196471774	312.74746435110205	312.7413952762296	312.721041402756	312.76943346208583
J3QRS3;P19105	357.4920430364615	357.50326824598903	357.48311800676584	357.4932286379652	357.5058587792375	355.4527032778109	355.48930988586955	355.4303087895405	355.4425536230475	355.4254323618626
O43670;J3QRS9;O43670-4;X6R4W8;O43670-3	322.7663645892817	322.63677315155815	322.81667210557777	322.56239731964473	322.77614410050495	322.02884751383294	322.08322069847935	322.0263625811245	321.97938208858176	322.02259425236593
J3QRU1;P07947	316.56594910472313	316.6142112116686	316.4779464742881	316.55959261022684	316.5187151801616	310.42375649468113	310.49682849868765	310.34217158834133	310.4898301228497	310.25557467382885
